,SIC,Horizontal,"CAR(-1, +1)","CAR(-2, +2)",Crossborder,Cash,Leverage,Acquiror size,Date (years)
9615,6020,0,-0.02034,-0.026827,1,0,0.9202324,395.524,2007
9616,2834,1,-0.084282,-0.092003,1,0,2.3455534,394.701,2006
9617,5030,0,-0.009565,-0.019632,1,0,0.0497466,80.074,2007
9618,5030,0,-0.004296,-0.008652,0,0,0.0740501,80.214,2007
9619,5030,0,0.0018716,0.0131056,0,0,0.0740501,79.655,2007
9620,5030,0,0.0098148,-0.009785,0,0,0.3802465,11.652,2012
9621,4953,1,0.0690001,0.0450282,1,1,0.7467331,28.814,2009
9622,4953,0,0.0206664,-0.033681,1,1,0.5644336,19.164,2009
9623,4953,0,0.0445658,0.0899546,1,0,0.5713591,12.8,2009
9624,4922,1,-0.084526,-0.09549,1,0,0.5026182,2033.513,2013
9625,4922,0,0.0398959,0.0538048,1,0,0.4597724,1853.986,2012
9626,3576,0,0.0295338,0.0371564,0,0,0.4108832,2364.916,2015
9627,9995,0,-0.001261,-0.006667,1,0,0.1536244,236.908,2014
9628,7370,0,0.1746774,0.170306,1,0,0.6341358,39.158,2008
9629,7370,0,0.0480571,0.1408833,1,0,0.6341358,41.366,2008
9630,6211,0,-0.096337,-0.099421,1,0,0.1136757,393.871,2010
9631,7372,1,-0.010882,-0.017773,1,0,0.5118207,2257.544,2010
9632,7372,1,-0.016129,-0.003545,1,0,0.2689389,3544.701,2013
9633,7372,1,0.0178828,0.0511349,0,0,0.5602991,1361.951,2009
9634,7372,1,-0.008817,0.0454656,1,0,0.5472162,1607.359,2009
9635,7372,1,0.0491128,0.0936946,1,0,0.5875912,1144.237,2009
9636,7372,1,0.0089198,0.0313753,1,0,0.2549106,3317.762,2012
9637,7372,1,-0.024668,0.0012496,1,1,0.6086592,1483.933,2008
9638,7372,1,0.0129845,0.0276413,0,0,0.2732261,4133.889,2011
9639,7372,1,0.0058478,0.0270297,1,1,0.5241335,2314.966,2010
9640,7372,0,-0.009283,0.0187528,1,0,0.2814018,4175.658,2012
9641,7372,0,0.0039672,0.0032672,1,0,0.2650363,4039.248,2014
9642,7372,1,0.0137781,0.0447164,1,0,0.2549106,3380.71,2012
9643,7372,1,-0.009483,-0.013748,1,0,0.2636549,6072.658,2011
9644,7374,0,0.0323523,0.0255092,0,0,0.5493955,66.779,2011
9645,7374,0,0.0609026,0.0837474,1,0,0.5567012,66.459,2011
9646,1623,0,0.0468135,0.052291,1,0,0.4437861,853.424,2006
9647,3585,0,-0.004905,-0.05068,0,0,0.5076831,13012.704,2006
9648,3585,0,-0.003841,0.0051392,0,0,0.4845519,12052.482,2006
9649,3585,0,0.0248959,-0.003663,0,0,0.4845519,12419.269,2006
9650,3585,0,0.0324908,0.0269453,0,0,0.5550103,12592.267,2007
9651,3585,0,-0.013064,0.0260841,0,0,0.529884,14608.056,2007
9652,3585,1,-0.087791,-0.073411,1,0,0.5807269,13109.238,2007
9653,3585,0,0.0294143,0.0272833,1,0,0.4845519,12216.571,2006
9654,5045,0,0.019554,0.0006391,0,0,0.6456427,4185.283,2014
9655,5045,1,-0.005695,0.0059699,0,0,0.6140158,2432.859,2012
9656,5045,1,0.0031292,-0.001765,0,0,0.645503,4173.934,2015
9657,5045,0,0.0053094,-0.013321,0,0,0.6045439,2733.979,2010
9658,5045,0,-0.02832,-0.022942,1,0,0.6151179,2640.866,2012
9659,5045,0,0.0065109,-0.008653,0,0,0.645503,4152.056,2015
9660,5045,0,0.0245859,0.0268458,1,0,0.6524503,3375.882,2013
9661,5045,1,0.0323896,0.0192765,0,0,0.5925697,2784.554,2009
9662,5045,0,-0.002227,0.0123377,1,0,0.6100718,3432.738,2007
9663,5045,1,0.0441869,0.0586766,0,0,0.5862693,3227.684,2008
9664,5045,0,-0.000239,-0.016345,0,0,0.6342318,4525.48,2014
9665,5045,0,-3.3e-05,-0.016569,0,0,0.6225448,2507.0,2010
9666,5045,1,-0.081601,-0.108152,0,0,0.5786827,2007.824,2008
9667,5045,0,0.0386077,0.068535,1,0,0.6650361,4458.999,2014
9668,5045,0,-0.013958,-0.005457,1,0,0.6206627,2384.402,2012
9669,5045,0,-0.011832,0.0111855,1,0,0.6342318,4339.247,2014
9670,5045,0,-0.018574,-0.036679,1,0,0.6524503,3553.047,2013
9671,5045,0,-0.006792,-0.005045,0,0,0.6524503,3545.444,2013
9672,5045,0,0.0016334,-0.021616,0,0,0.6304274,3195.52,2006
9673,5045,1,-0.038944,0.0107099,0,0,0.6753424,4171.683,2015
9674,5045,0,0.0055337,-0.000373,1,0,0.6209296,3345.133,2007
9675,5045,1,0.024835,0.0168858,0,0,0.6250646,1905.995,2009
9676,5045,1,0.0938184,0.0900038,0,0,0.6250646,2122.439,2009
9677,2040,0,-0.012939,0.0073159,1,1,0.522924,5930.15,2014
9678,2040,0,-0.007487,0.0142116,1,1,0.5372331,8624.526,2016
9679,2836,1,0.0207363,-0.000365,1,0,0.1985232,48.651,2007
9680,6798,0,-0.001919,-0.027017,1,0,0.6513861,1301.094,2006
9681,6798,0,-0.018328,-0.022462,1,0,0.7019426,633.264,2011
9682,6798,0,-0.016991,-0.018307,1,0,0.6112556,1040.528,2015
9683,6798,0,-0.007775,0.0154837,1,0,0.6634098,787.923,2012
9684,6798,0,0.0157795,0.0116678,1,0,0.6329446,1053.723,2013
9685,6798,0,0.0127038,0.0122911,1,0,0.6329446,1057.711,2013
9686,6798,1,-0.087274,-0.113467,1,1,0.6647548,1023.625,2013
9687,6798,0,0.0092782,0.017798,1,1,0.6369334,1065.33,2014
9688,6798,0,0.0061841,0.0067777,1,0,0.6449615,1178.167,2006
9689,6798,0,0.0134308,-0.012207,1,0,0.6634098,792.47,2012
9690,6798,0,0.0224514,0.0040346,1,0,0.6373643,697.475,2010
9691,6798,0,-0.008037,0.0123506,1,0,0.6694165,738.313,2013
9692,6798,0,0.0184408,0.0236802,1,1,0.6038173,1112.526,2015
9693,6798,0,-0.006306,-0.021107,1,0,0.6634098,759.562,2012
9694,6798,0,0.0485699,0.1028307,1,0,0.8857885,14.54,2014
9695,7389,0,-0.061272,-0.005431,1,0,0.1886385,687.778,2007
9696,7389,0,0.045292,0.053751,0,0,0.427761,303.779,2011
9697,7389,0,0.08565,0.0590051,1,0,0.2482937,759.772,2007
9698,7389,0,-0.04732,-0.091664,1,0,0.2482937,819.287,2007
9699,7389,0,0.0225486,0.0106938,0,0,0.592314,567.147,2013
9700,7389,0,0.0333013,0.0800146,1,0,0.6115527,570.384,2012
9701,7389,0,-0.025092,-0.031395,0,0,0.5784761,599.255,2012
9702,7389,0,-0.168668,-0.141032,1,0,0.3231323,562.666,2008
9703,7389,0,0.1270518,0.0341729,1,0,0.3231323,555.875,2008
9704,7389,1,-0.001944,-0.02971,0,0,0.592314,530.655,2013
9705,7389,0,-0.061656,-0.069395,1,0,0.282398,615.32,2007
9706,7389,0,0.0514488,0.0428225,0,0,0.235707,674.752,2008
9707,6798,0,-0.010913,-0.011242,1,0,0.3766077,749.738,2006
9708,6798,0,-0.001576,0.0156653,1,0,0.3768775,753.418,2006
9709,7374,0,-0.012141,0.0069663,0,0,0.2917041,80.684,2014
9710,7374,0,0.0094205,0.0273448,1,0,0.3266735,57.76,2016
9711,2810,0,-0.010444,-0.016404,1,1,0.4429442,896.537,2011
9712,2810,0,0.0511009,0.0626326,1,0,0.3517526,105.125,2012
9713,2810,0,-0.011318,-0.038835,1,0,0.4612409,1050.566,2013
9714,2810,0,0.0273952,0.0493696,1,0,0.4081495,1010.173,2013
9715,2810,0,0.0138806,-0.009547,1,0,0.4391205,1024.388,2014
9716,2810,0,0.0187034,0.0446105,1,0,0.3647541,734.243,2012
9717,2810,0,-0.009979,-0.007677,1,1,0.3603648,737.903,2012
9718,7374,0,0.0120858,0.0429021,1,0,0.2604158,40.649,2006
9719,8742,0,-0.00975,-0.024982,1,0,0.2907193,49.429,2010
9720,2300,0,-0.187034,-0.11168,1,0,0.7195184,30.909,2007
9721,7370,0,0.0854858,0.0402789,1,0,0.3376163,3746.394,2015
9722,3845,0,-0.022859,0.0033681,1,0,0.2272867,57.037,2008
9723,3845,0,-0.023956,0.1024569,1,0,0.1808903,73.558,2006
9724,3674,1,0.2355372,0.193041,1,0,0.1236745,459.66,2014
9725,7370,0,0.0421795,0.0470041,1,0,0.3672899,23.272,2010
9726,5045,0,-0.031758,0.0066818,1,0,0.5145335,912.519,2008
9727,5045,0,-0.036448,-0.07481,1,0,0.6865849,727.458,2011
9728,5045,1,0.0225874,0.0722812,0,0,0.625302,1475.0,2012
9729,5045,0,-0.025537,-0.033155,0,0,0.527662,634.403,2008
9730,5045,1,-0.080014,-0.066279,1,1,0.3219999,866.833,2006
9731,1623,0,-0.179202,-0.176321,1,0,0.3246223,536.865,2009
9732,1623,1,0.0039281,0.0270371,1,0,0.3127806,976.109,2011
9733,1623,0,0.0234295,-0.050913,1,0,0.3127806,811.055,2011
9734,1623,0,0.026227,0.0565722,0,0,0.3127806,921.618,2011
9735,1623,1,-0.023416,-0.003154,0,0,0.3732957,883.399,2010
9736,2836,0,-0.151096,-0.117876,1,0,0.0180504,180.566,2010
9737,7363,1,0.0602132,0.0732193,1,1,0.6437091,663.675,2012
9738,1700,0,0.0719271,0.087813,1,0,0.6076477,581.7,2015
9739,1700,0,-0.024964,0.0375728,1,0,0.6076477,610.758,2015
9740,1700,0,0.0341435,0.0652249,1,0,0.6065455,446.702,2014
9741,3845,0,-0.066431,-0.115802,1,0,0.5985926,927.566,2011
9742,6020,0,-0.02835,-0.061589,1,0,0.9015938,361.971,2007
9743,6020,0,-0.028299,0.0240466,1,0,0.9185448,447.463,2006
9744,3842,1,0.0001101,-0.005958,1,1,0.5503624,1111.71,2011
9745,3842,0,-0.018205,0.0020157,0,1,0.3713822,1047.003,2006
9746,3842,1,0.0461716,0.0449066,1,0,0.5649781,1130.78,2013
9747,3842,0,-0.061933,-0.054326,1,1,0.7121483,1374.24,2007
9748,3842,1,0.010437,0.0163563,1,1,0.3713822,1089.009,2006
9749,3842,0,0.0154091,0.0104111,1,1,0.5173512,1226.449,2007
9750,3842,0,-0.005162,0.0072834,0,1,0.5590404,1590.816,2014
9751,3842,0,0.0099378,0.0267383,1,1,0.5096152,1259.903,2007
9752,3842,0,0.0132463,-0.008593,1,1,0.6908973,1225.618,2007
9753,3842,0,0.0098054,0.0218598,1,1,0.476096,1445.481,2011
9754,3842,0,-0.037812,-0.032697,1,0,0.7030009,1247.386,2008
9755,3842,0,-0.036812,-0.0183,1,0,0.5118108,1320.78,2010
9756,8093,0,-0.007893,-0.018193,1,0,0.4414572,92.999,2007
9757,8093,0,-0.006327,-0.012457,1,0,0.4496707,105.519,2011
9758,8093,0,-0.102125,-0.136179,1,0,0.4521028,71.52,2007
9759,7373,0,-0.06622,-0.092981,0,0,0.2150892,207.92,2009
9760,7373,0,0.0230649,-0.017101,1,1,0.3285703,167.51,2010
9761,3674,0,-0.002967,-0.015061,1,0,0.1369027,784.63,2012
9762,3674,0,-0.082417,-0.071627,1,1,0.1601088,1008.126,2012
9763,3674,1,0.0169132,0.1093069,1,0,0.1956414,1029.302,2010
9764,3674,1,0.1656304,0.1355641,1,1,0.1788103,814.933,2009
9765,3674,1,0.0031365,-0.017626,1,0,0.2023939,984.566,2010
9766,3674,1,-0.032586,-0.134152,1,0,0.0879569,1403.463,2008
9767,3674,1,-0.007785,-0.019431,0,1,0.1017321,751.1,2009
9768,3674,0,0.060182,0.071536,0,1,0.1005322,2839.334,2015
9769,1731,0,0.0369332,0.0837477,1,1,0.6741787,81.309,2013
9770,3674,1,0.0160652,-0.019983,0,1,0.1638726,257.847,2012
9771,3674,1,0.0624953,0.0126413,0,0,0.2157204,38.706,2009
9772,3674,0,0.0236423,0.1613877,0,1,0.2401819,213.085,2011
9773,4931,0,-0.037254,-0.056551,1,0,0.691483,4136.673,2010
9774,4931,0,-0.002051,0.0021509,1,0,0.6783556,3709.281,2011
9775,3674,0,-0.026464,-0.030806,0,0,0.3489007,130002.95,2012
9776,3674,1,-0.02617,-0.027334,1,1,0.3766385,158591.92,2015
9777,3674,1,-0.014653,-0.008494,1,0,0.3544482,0.134,2012
9778,3674,0,0.0281227,0.0135188,1,0,0.3692371,122.411,2014
9779,3674,1,0.007857,-0.000544,0,0,0.2308106,121291.44,2010
9780,3674,0,0.0180827,0.0214551,1,0,0.3692371,123106.72,2014
9781,3674,0,-0.01241,-0.013122,0,0,0.2627669,114051.72,2011
9782,3674,0,-0.002183,0.0041475,0,0,0.2127814,107153.38,2010
9783,3674,0,-0.002383,-0.0084,0,0,0.3711044,180974.05,2015
9784,3674,0,0.0081218,0.0046456,1,0,0.2627669,109168.29,2011
9785,3674,0,0.0008732,0.0028756,1,1,0.3544482,141170.09,2012
9786,3674,0,0.0169021,0.0133083,0,0,0.2041132,108993.02,2009
9787,3674,1,0.005349,0.0022421,1,0,0.3714759,119.941,2013
9788,3674,1,0.0260836,-0.000889,1,0,0.2776879,114788.3,2011
9789,3674,0,-0.009233,-0.006372,0,1,0.3686856,130324.04,2014
9790,3674,0,-0.019432,-0.040607,0,0,0.2106812,138408.0,2007
9791,3674,0,0.0028193,-0.017194,0,0,0.3489007,125976.24,2012
9792,3674,1,0.0012214,0.0156261,0,0,0.1937921,84780.27,2009
9793,3674,0,-0.01702,-0.033246,0,0,0.2627669,104.997,2011
9794,3674,1,-0.033261,-0.043488,0,1,0.2054047,117678.6,2010
9795,3674,0,0.0238306,0.0060288,0,0,0.3714759,109753.46,2013
9796,3674,0,0.0002173,0.0147423,1,0,0.3876158,0.116,2013
9797,3674,1,0.0255014,0.0345779,1,1,0.3545586,171552.15,2014
9798,3674,0,-0.030507,-0.017919,0,1,0.3825634,173818.25,2015
9799,3674,0,-0.015321,-0.013646,0,0,0.3825634,839718.62,2015
9800,3674,0,0.048708,0.0573265,1,0,0.392977,104756.28,2013
9801,3674,0,-0.001043,0.0114401,1,0,0.3876158,122286.6,2013
9802,3674,1,-0.011087,-0.009311,1,0,0.2450095,110.861,2006
9803,3674,0,-0.022549,-0.036836,1,0,0.2054047,116204.16,2010
9804,3674,1,-0.004223,-0.023855,1,0,0.2296343,104288.1,2008
9805,3674,0,-0.018166,-0.024352,0,0,0.2127814,120373.24,2011
9806,3674,0,-0.003176,-0.008035,0,1,0.3544482,139559.94,2012
9807,3674,0,0.0054172,-0.040368,0,0,0.383821,126586.51,2013
9808,3674,0,0.0307658,0.0287538,0,0,0.3711044,165.889,2014
9809,3674,1,0.0065899,-0.010237,0,0,0.2526518,128408.82,2006
9810,3674,0,-0.008914,-0.00223,1,0,0.3545586,168829.1,2014
9811,3674,0,-0.003741,-0.008828,0,0,0.392977,104311.14,2013
9812,3674,1,0.0388859,0.0436368,1,1,0.346331,124244.8,2012
9813,3674,0,-0.015971,-0.015316,0,0,0.2041132,107.146,2009
9814,3674,0,-0.019713,0.0009624,1,1,0.346331,123511.05,2012
9815,3674,1,-0.087213,-0.016382,0,0,0.261917,79536.586,2009
9816,3674,0,-0.026529,-0.038133,1,0,0.3714759,109504.36,2013
9817,3674,1,-0.025207,-0.044469,1,0,0.2776879,119984.26,2011
9818,3674,0,-0.02181,-0.00025,0,0,0.2177065,117584.24,2011
9819,3674,0,-0.030522,-0.039497,0,0,0.2292616,84764.865,2009
9820,3674,0,-0.011797,-0.020558,0,0,0.2177065,118376.16,2011
9821,3674,0,0.0030962,-0.031784,0,0,0.2627669,105702.63,2011
9822,3674,1,-0.007509,0.0021769,1,0,0.2054047,120.213,2010
9823,3674,1,-0.007221,0.0138742,0,0,0.3545586,171552.15,2014
9824,3674,0,-0.06809,-0.048363,0,1,0.2296343,97.317,2008
9825,3674,0,0.0196282,0.0238219,1,0,0.21454,115023.26,2010
9826,3674,0,-0.017509,-0.008066,1,1,0.3711044,182134.45,2015
9827,3674,0,-0.030554,-0.032229,1,1,0.1937921,88075.45,2009
9828,3674,0,-0.02519,-0.054077,1,0,0.383821,117216.18,2013
9829,3674,0,-0.01376,-0.020722,1,0,0.392977,103618.67,2013
9830,4899,0,-0.039731,-0.023845,1,0,0.102707,553.128,2016
9831,3579,0,-0.225795,-0.259797,1,0,0.3950591,65.877,2007
9832,3579,0,0.00571,0.0146166,1,1,0.1568651,43.823,2009
9833,2844,0,-0.023435,0.006888,1,0,0.1812072,918.672,2013
9834,9995,0,0.003151,0.0016819,1,0,0.0287876,71.407,2009
9835,6794,0,-0.003101,0.0052756,1,0,0.8627622,1006.269,2009
9836,6794,0,0.0125584,0.0432123,0,0,0.8598775,940.556,2009
9837,7370,0,0.0077615,-0.03717,1,0,0.4323125,58.512,2007
9838,3661,0,0.0565865,0.213511,1,1,0.4052867,233.568,2006
9839,6200,0,-0.019126,-0.022878,1,0,0.1560698,2508.91,2009
9840,6200,0,0.0015084,-0.012019,1,1,0.1560698,2480.625,2009
9841,6200,0,-0.01311,-0.011284,0,1,0.1698625,2583.499,2008
9842,6200,0,0.070291,-0.001755,0,1,0.1745424,1947.437,2008
9843,6200,0,0.1487758,0.1645583,0,1,0.1560698,2368.414,2010
9844,6200,0,0.0033636,-0.009529,1,1,0.1741423,2241.857,2007
9845,7372,1,0.0314264,0.0987646,1,0,0.5248841,187.009,2009
9846,7372,0,0.005181,0.0489843,0,0,0.4367425,609.078,2011
9847,7372,1,-0.01407,-0.03219,1,1,0.6364208,257.644,2007
9848,7372,1,-0.025327,-0.040239,1,0,0.4368167,571.184,2012
9849,7372,1,-0.041662,-0.042734,0,0,0.428712,619.065,2011
9850,7372,1,-0.025282,0.0133927,1,1,0.446197,279.656,2010
9851,7372,1,-0.002672,0.0063735,1,0,0.4639207,1635.22,2014
9852,6200,0,0.0191391,0.0543303,0,0,0.8022838,21295.354,2014
9853,6200,0,0.0444315,0.051484,1,0,0.8021837,25189.183,2015
9854,6200,0,0.012923,0.002079,1,1,0.8022838,21707.149,2014
9855,6200,0,0.0071815,-0.004993,0,0,0.8115586,26368.006,2015
9856,6200,0,0.0503376,0.0590692,1,0,0.8099605,22131.189,2014
9857,6200,0,0.0209781,0.0291788,0,0,0.8004104,23419.522,2014
9858,6200,0,0.0200709,-0.000193,0,0,0.913749,139.363,2012
9859,6200,0,0.020621,0.0458047,1,0,0.8942745,8579.397,2011
9860,6200,0,-0.043517,-0.044895,1,0,0.0785526,10676.946,2007
9861,6200,0,-0.04266,-0.067317,1,0,0.4875053,10185.408,2007
9862,6200,0,0.011736,0.0365348,1,0,0.4596369,9648.083,2007
9863,6200,0,0.156548,0.3790392,1,0,0.4332623,5763.654,2008
9864,6200,0,-0.056786,-0.04018,0,0,0.4777203,11654.305,2008
9865,6200,0,-0.011552,-0.021703,1,0,0.9039438,9491.25,2012
9866,6200,0,-0.03837,-0.023299,0,0,0.0785526,10440.111,2007
9867,6200,0,0.0431349,0.0430581,1,0,0.1201079,3024.888,2006
9868,6200,0,-0.022004,-0.033276,1,0,0.9035674,7853.49,2010
9869,6200,0,-0.016102,-0.020574,1,0,0.913749,9609.644,2012
9870,6200,0,-0.041612,-0.043537,0,0,0.4596369,10200.346,2007
9871,6200,0,-0.100359,-0.05109,1,0,0.4835032,12514.123,2008
9872,2835,0,0.1003164,0.1309484,1,0,0.6537969,134.808,2006
9873,5070,0,0.0265789,0.0446853,1,1,0.5918366,813.478,2006
9874,5070,0,0.0090972,-0.027875,1,0,0.6635952,724.495,2007
9875,5070,0,0.016484,-0.003493,1,0,0.5123894,605.72,2010
9876,5070,0,-0.021118,-0.011699,1,1,0.5036511,753.263,2011
9877,3577,0,-0.00781,0.0129619,1,0,0.3844247,713.261,2011
9878,3577,0,-0.014817,-0.053091,0,0,0.3466625,633.21,2010
9879,3577,0,-0.024126,-0.033815,1,1,0.3623454,802.257,2011
9880,7374,0,-0.134391,-0.103272,1,0,0.2793462,495.581,2006
9881,7374,0,-0.052921,-0.018545,1,1,0.3982148,267.102,2011
9882,7374,0,0.0386897,0.0086566,0,1,0.5295747,389.361,2013
9883,6200,0,0.1360629,0.0538139,0,1,0.8296972,97.003,2006
9884,6200,0,-0.083079,0.0159991,0,0,0.775302,71.666,2009
9885,6200,0,0.0041336,-0.03073,1,0,0.7638851,139.69,2009
9886,6200,0,-0.045518,-0.03139,0,0,0.8484528,196.367,2007
9887,6200,0,0.0080284,-0.026605,1,0,0.8583604,284.166,2010
9888,6200,0,0.0021729,0.0236316,1,0,0.8341894,294.746,2010
9889,6200,0,0.0591847,-0.005644,0,0,0.775302,64.165,2009
9890,6200,0,0.0071311,0.0200922,1,0,0.8341894,292.456,2010
9891,7990,0,0.0204302,0.0332688,1,0,0.6416035,4706.45,2012
9892,7990,0,0.0356733,0.0195209,0,1,0.5285434,13419.308,2007
9893,7990,0,0.0289825,0.0060896,1,0,0.6776929,13.307,2008
9894,7990,0,0.001437,-0.019145,1,0,0.6522241,4722.912,2012
9895,7990,0,-0.053135,-0.018673,1,1,0.8005442,3153.29,2009
9896,7990,0,-0.000507,-0.000492,1,1,0.4633324,12519.103,2006
9897,2631,0,0.0040989,-0.035752,1,0,0.6611092,17189.597,2007
9898,2631,0,0.0342235,0.0010673,0,0,0.6580491,16399.149,2007
9899,2631,0,0.0179898,-0.005341,1,0,0.6551971,15412.955,2007
9900,2631,0,-0.002268,-0.008518,0,0,0.7208458,17120.727,2006
9901,2631,0,-0.038898,-0.023134,0,1,0.7551667,10976.868,2010
9902,2631,1,0.0229015,-0.017501,1,1,0.7040438,14082.837,2011
9903,2631,0,0.0520163,0.0872738,0,1,0.7207506,1174.985,2011
9904,2631,0,0.0365391,-0.000287,0,1,0.7421554,13819.897,2012
9905,2631,0,0.0031521,-0.005318,0,1,0.7273615,16795.275,2006
9906,2631,0,-0.01223,-0.031604,1,1,0.862771,16676.556,2016
9907,2631,0,-0.082544,-0.144553,1,1,0.6316073,13906.499,2008
9908,3674,0,0.0040264,0.0101949,1,1,0.1795818,2184.657,2011
9909,7948,1,0.0095853,0.0205046,1,1,0.4206128,2701.371,2006
9910,7370,0,-0.025547,-0.028345,1,0,0.0500369,614.753,2010
9911,7370,0,-0.054313,-0.006782,1,0,0.0526327,422.053,2010
9912,7370,0,-0.02294,-0.067981,1,0,0.0442151,333.771,2009
9913,7370,0,-0.008878,-0.003149,1,0,0.06388,261.847,2009
9914,7370,0,-0.015364,0.0136793,0,0,0.0526327,332.837,2010
9915,9995,0,-0.023081,-0.043678,1,0,0.1834873,409.384,2006
9916,9995,0,-0.031658,-0.049013,1,1,0.0609048,348.394,2010
9917,9995,0,0.0185096,-0.037698,1,0,0.0680743,334.752,2008
9918,7370,0,-0.103378,-0.060195,1,0,0.1332039,75.08,2007
9919,7370,0,-0.052416,-0.131237,1,0,0.1332039,75.309,2007
9920,7370,0,0.0108668,-0.050896,1,0,0.1850733,72.02,2006
9921,7370,0,-0.099902,-0.016059,1,0,0.0310499,23.178,2014
9922,7311,0,-0.041671,-0.032963,0,0,0.770523,3279.602,2010
9923,7311,0,-0.133586,-0.144333,1,0,0.7746199,4589.836,2012
9924,7311,1,-0.040214,-0.034104,0,0,0.7741229,4367.305,2012
9925,7311,1,0.101837,0.0921388,1,0,0.8024916,3907.07,2008
9926,7311,0,-0.007017,0.0311555,0,0,0.7743174,4804.029,2012
9927,7311,0,0.0180976,0.055525,1,0,0.7743313,4581.342,2012
9928,7311,0,0.0638677,0.1137372,0,0,0.8024916,3973.776,2008
9929,7311,0,-0.05661,-0.028718,0,0,0.7741229,4390.367,2012
9930,7311,0,0.035453899999999997,-0.032822,0,0,0.7750211,4144.009,2011
9931,7323,0,0.0647047,0.0165078,1,1,0.2420006,165.683,2006
9932,7323,0,-0.026201,-0.055559,1,0,0.3666105,170.217,2007
9933,7323,0,0.0685978,0.1154411,1,0,0.3461057,170.787,2007
9934,7323,0,-0.005978,0.034835,1,0,0.361414,69.866,2015
9935,3674,1,-0.008802,-0.048828,1,0,0.0559842,2670.595,2008
9936,3674,0,-0.02384,-0.047022,1,0,0.0581321,4280.581,2007
9937,3674,1,-0.040778,-0.007005,1,0,0.098395,1443.456,2009
9938,3674,1,0.0151342,0.0142066,0,0,0.0983725,1658.701,2009
9939,3674,1,-0.021942,-0.063936,1,1,0.1155406,1840.319,2010
9940,3674,1,-0.127018,-0.090729,1,0,0.0499497,925.218,2008
9941,6532,0,-0.193042,-0.196772,1,0,0.6247507,1513.49,2014
9942,6532,0,0.027367,0.0308361,1,0,0.7757898,849.35,2010
9943,6532,0,-0.015707,-0.035777,1,0,0.7448547,771.311,2012
9944,6532,0,-0.153176,-0.132012,1,0,0.6574328,1055.253,2015
9945,7372,1,0.0315515,0.0675308,1,1,0.2297551,561.927,2008
9946,7372,1,0.0276277,0.008258,1,1,0.2270703,626.738,2007
9947,3559,0,-0.008423,-0.049365,1,0,0.2116723,344.433,2007
9948,3559,0,-0.0407,-0.053493,1,0,0.2994762,523.707,2007
9949,3559,0,-0.001521,-0.030719,0,0,0.1028336,262.919,2008
9950,3559,0,0.0451572,0.0157586,1,0,0.1456114,260.068,2010
9951,6020,0,-0.015674,-0.017425,1,0,0.9228404,1880.248,2006
9952,4400,0,0.0421633,0.0383525,1,1,0.5640474,121.025,2012
9953,7370,0,-0.037174,-0.034745,1,0,0.3424209,330.303,2013
9954,2836,0,0.0892724,0.127113,0,0,0.2897642,3371.138,2015
9955,2836,1,0.1257917,0.1101844,0,0,0.1877194,2761.178,2014
9956,2836,1,-0.056077,0.2090441,0,0,0.2897642,2885.862,2015
9957,2836,0,-0.284011,-0.254651,0,0,0.3859212,5092.767,2015
9958,2836,0,-0.009523,0.0311605,1,0,0.2115887,2266.203,2014
9959,3842,0,-0.101012,-0.256652,1,0,0.4990681,15.999,2009
9960,3842,0,0.0118349,0.0623723,1,1,0.5447332,33.862,2007
9961,7372,0,0.0031867,0.0186021,0,0,0.4190155,25590.11,2014
9962,7372,1,0.0189771,0.0313275,1,0,0.5519952,17638.468,2012
9963,7372,1,-0.002433,0.0015504,1,1,0.5262823,21361.862,2014
9964,7372,1,0.0002645,0.0091584,1,1,0.5519952,17741.686,2012
9965,7372,0,-0.028951,-0.026911,1,1,0.3723332,11924.277,2006
9966,7372,0,0.0024641,0.0097038,1,0,0.453294,20577.778,2013
9967,7372,1,0.0236186,0.0405059,1,0,0.3855422,17191.972,2013
9968,7372,0,-0.008797,-0.003858,1,1,0.3653837,11317.371,2006
9969,7372,0,0.0247145,0.0502067,1,1,0.5291228,9652.112,2007
9970,7372,1,0.0113688,0.0054563,1,0,0.3563616,18610.986,2013
9971,7372,0,0.0167383,0.0211153,1,0,0.3855422,19116.048,2013
9972,7372,0,0.006982,0.0019541,1,1,0.521089,10597.383,2007
9973,7372,1,-0.011608,0.0081856,0,0,0.5262823,21041.717,2014
9974,7372,1,0.0194736,0.015513,1,0,0.4228164,23145.301,2014
9975,7372,1,-0.009373,-0.006982,0,0,0.4228164,22503.616,2014
9976,7372,1,0.0095426,0.0012438,1,0,0.5262823,20849.064,2014
9977,7372,0,0.0153926,0.018001,1,0,0.3563616,18760.824,2013
9978,7372,1,0.0052874,0.0053161,1,0,0.5278359,10839.617,2010
9979,7372,0,-0.028116,-0.0486,1,1,0.4701252,9737.162,2009
9980,7372,1,-0.002797,0.009381,1,0,0.4932639,16224.502,2011
9981,7372,0,-0.007538,-0.006105,1,1,0.4834294,7772.93,2009
9982,7372,1,0.0043172,0.0078627,0,0,0.4228164,22830.186,2014
9983,7372,0,-0.0059,-0.014736,1,0,0.3891856,17607.8,2013
9984,7372,1,-0.024042,-0.011791,1,0,0.5511916,26946.202,2015
9985,7372,0,-0.004787,-0.026081,1,0,0.3563616,19706.128,2013
9986,7372,0,0.0300973,0.0413299,1,1,0.3723332,5386.835,2006
